GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,22200502,386,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,10,18,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,6,1,1,20221226,NOP,IND
Shot Chart Detail,22200502,393,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,9,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,151,205,1,0,20221226,NOP,IND
Shot Chart Detail,22200502,428,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,6,5,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,22,1,1,20221226,NOP,IND
Shot Chart Detail,22200502,444,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,4,31,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-9,37,1,0,20221226,NOP,IND
Shot Chart Detail,22200520,32,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,9,4,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,8,1,0,20221228,NOP,MIN
Shot Chart Detail,22200520,36,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,8,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-98,225,1,0,20221228,NOP,MIN
Shot Chart Detail,22200520,60,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,6,54,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-123,129,1,1,20221228,NOP,MIN
Shot Chart Detail,22200520,83,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,5,29,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,0,1,1,20221228,NOP,MIN
Shot Chart Detail,22200520,190,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,11,3,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,13,126,1,0,20221228,NOP,MIN
Shot Chart Detail,22200520,200,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,10,19,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,44,55,1,1,20221228,NOP,MIN
Shot Chart Detail,22200520,231,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,7,25,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-99,48,1,0,20221228,NOP,MIN
Shot Chart Detail,22200520,233,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,7,12,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-28,8,1,0,20221228,NOP,MIN
Shot Chart Detail,22200520,405,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,8,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-227,94,1,0,20221228,NOP,MIN
Shot Chart Detail,22200520,628,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,6,28,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,21,1,0,20221228,NOP,MIN
Shot Chart Detail,22200520,630,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,6,25,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221228,NOP,MIN
Shot Chart Detail,22200520,672,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,3,6,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-9,1,0,20221228,NOP,MIN
Shot Chart Detail,22200534,11,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,11,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,121,41,1,0,20221230,NOP,PHI
Shot Chart Detail,22200534,240,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,7,36,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,5,62,1,0,20221230,NOP,PHI
Shot Chart Detail,22200534,276,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,4,12,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-10,74,1,0,20221230,NOP,PHI
Shot Chart Detail,22200534,278,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,4,9,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221230,NOP,PHI
Shot Chart Detail,22200534,291,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,3,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,102,-3,1,0,20221230,NOP,PHI
Shot Chart Detail,22200534,295,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,2,47,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,13,1,1,20221230,NOP,PHI
Shot Chart Detail,22200534,348,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,10,46,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,24,1,1,20221230,NOP,PHI
Shot Chart Detail,22200534,355,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,10,17,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,44,122,1,0,20221230,NOP,PHI
Shot Chart Detail,22200534,592,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,6,9,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,-5,1,1,20221230,NOP,PHI
Shot Chart Detail,22200534,616,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,3,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-50,250,1,0,20221230,NOP,PHI
Shot Chart Detail,22200543,33,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,8,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-61,255,1,1,20221231,MEM,NOP
Shot Chart Detail,22200543,52,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,7,35,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,22,1,0,20221231,MEM,NOP
Shot Chart Detail,22200543,275,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,6,16,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221231,MEM,NOP
Shot Chart Detail,22200543,338,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,1,38,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,93,18,1,0,20221231,MEM,NOP
Shot Chart Detail,22200543,375,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,11,43,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-72,23,1,0,20221231,MEM,NOP
Shot Chart Detail,22200554,30,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,8,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-167,211,1,1,20230102,PHI,NOP
Shot Chart Detail,22200554,167,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,11,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-89,241,1,1,20230102,PHI,NOP
Shot Chart Detail,22200554,207,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,8,32,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4,47,1,0,20230102,PHI,NOP
Shot Chart Detail,22200554,219,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,7,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,132,64,1,1,20230102,PHI,NOP
Shot Chart Detail,22200554,229,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,6,55,Missed Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,54,85,1,0,20230102,PHI,NOP
Shot Chart Detail,22200554,262,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,5,11,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-29,94,1,0,20230102,PHI,NOP
Shot Chart Detail,22200554,470,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,0,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,0,272,1,0,20230102,PHI,NOP
Shot Chart Detail,22200554,496,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,11,45,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-4,118,1,1,20230102,PHI,NOP
Shot Chart Detail,22200554,508,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,10,26,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,5,1,1,20230102,PHI,NOP
Shot Chart Detail,22200572,20,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,10,31,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,13,47,1,0,20230104,NOP,HOU
Shot Chart Detail,22200572,39,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,8,48,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,15,80,133,1,0,20230104,NOP,HOU
Shot Chart Detail,22200572,70,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,6,23,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,31,54,1,0,20230104,NOP,HOU
Shot Chart Detail,22200572,83,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,5,20,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,18,1,1,20230104,NOP,HOU
Shot Chart Detail,22200572,287,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,4,55,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-9,54,1,0,20230104,NOP,HOU
Shot Chart Detail,22200572,289,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,4,51,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230104,NOP,HOU
Shot Chart Detail,22200572,387,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,9,21,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,15,26,1,0,20230104,NOP,HOU
Shot Chart Detail,22200572,389,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,9,16,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230104,NOP,HOU
Shot Chart Detail,22200572,406,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,7,50,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,16,51,1,0,20230104,NOP,HOU
Shot Chart Detail,22200572,412,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,7,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,168,61,1,0,20230104,NOP,HOU
Shot Chart Detail,22200572,424,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,6,2,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-10,43,1,1,20230104,NOP,HOU
Shot Chart Detail,22200572,448,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,4,23,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,39,53,1,1,20230104,NOP,HOU
Shot Chart Detail,22200572,598,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,6,56,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,17,1,1,20230104,NOP,HOU
Shot Chart Detail,22200572,614,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,5,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,50,248,1,0,20230104,NOP,HOU
Shot Chart Detail,22200572,667,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,1,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,12,257,1,0,20230104,NOP,HOU
Shot Chart Detail,22200586,12,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,11,25,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,23,1,0,20230106,NOP,BKN
Shot Chart Detail,22200586,16,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,11,20,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,51,52,1,0,20230106,NOP,BKN
Shot Chart Detail,22200586,28,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,10,2,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,37,57,1,0,20230106,NOP,BKN
Shot Chart Detail,22200586,78,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,5,14,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-12,49,1,1,20230106,NOP,BKN
Shot Chart Detail,22200586,380,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,10,46,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,26,1,1,20230106,NOP,BKN
Shot Chart Detail,22200586,436,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,6,12,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-58,41,1,0,20230106,NOP,BKN
Shot Chart Detail,22200586,438,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,6,9,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,27,1,0,20230106,NOP,BKN
Shot Chart Detail,22200586,469,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,3,28,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,22,1,1,20230106,NOP,BKN
Shot Chart Detail,22200586,479,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,2,48,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230106,NOP,BKN
Shot Chart Detail,22200586,611,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,6,9,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-1,68,1,1,20230106,NOP,BKN
Shot Chart Detail,22200586,650,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,2,35,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230106,NOP,BKN
Shot Chart Detail,22200593,7,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,11,39,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-105,19,1,1,20230107,DAL,NOP
Shot Chart Detail,22200593,11,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,11,8,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,48,241,1,0,20230107,DAL,NOP
Shot Chart Detail,22200593,40,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,9,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,157,207,1,0,20230107,DAL,NOP
Shot Chart Detail,22200593,102,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,4,55,Missed Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,8,1,0,20230107,DAL,NOP
Shot Chart Detail,22200593,116,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,4,18,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,2,86,1,1,20230107,DAL,NOP
Shot Chart Detail,22200593,273,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,6,3,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,11,68,1,1,20230107,DAL,NOP
Shot Chart Detail,22200593,284,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,5,8,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,2,1,1,20230107,DAL,NOP
Shot Chart Detail,22200593,392,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,9,51,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230107,DAL,NOP
Shot Chart Detail,22200593,421,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,6,50,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,21,46,1,1,20230107,DAL,NOP
Shot Chart Detail,22200593,424,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,6,18,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,5,1,1,20230107,DAL,NOP
Shot Chart Detail,22200593,616,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,5,21,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,15,1,1,20230107,DAL,NOP
Shot Chart Detail,22200593,632,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,4,18,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,61,129,1,1,20230107,DAL,NOP
Shot Chart Detail,22200593,644,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,3,9,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230107,DAL,NOP
Shot Chart Detail,22200605,45,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,8,12,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,5,1,1,20230109,WAS,NOP
Shot Chart Detail,22200605,56,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,7,10,Made Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,23,1,1,20230109,WAS,NOP
Shot Chart Detail,22200605,166,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,11,1,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,15,1,1,20230109,WAS,NOP
Shot Chart Detail,22200605,199,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,8,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,20,1,1,20230109,WAS,NOP
Shot Chart Detail,22200605,212,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,7,57,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,11,1,1,20230109,WAS,NOP
Shot Chart Detail,22200605,216,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,7,24,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,20,1,0,20230109,WAS,NOP
Shot Chart Detail,22200605,289,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,2,59,Missed Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,26,1,0,20230109,WAS,NOP
Shot Chart Detail,22200605,296,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,2,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-148,78,1,0,20230109,WAS,NOP
Shot Chart Detail,22200605,298,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,2,5,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,13,32,1,1,20230109,WAS,NOP
Shot Chart Detail,22200605,308,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,1,12,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-65,22,1,1,20230109,WAS,NOP
Shot Chart Detail,22200605,320,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,0,18,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230109,WAS,NOP
Shot Chart Detail,22200605,355,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,10,10,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,13,1,0,20230109,WAS,NOP
Shot Chart Detail,22200605,587,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,6,20,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,16,1,1,20230109,WAS,NOP
Shot Chart Detail,22200605,600,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,5,7,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,21,1,0,20230109,WAS,NOP
Shot Chart Detail,22200605,647,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,2,53,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-16,63,1,1,20230109,WAS,NOP
Shot Chart Detail,22200621,7,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,11,47,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-49,39,1,1,20230111,BOS,NOP
Shot Chart Detail,22200621,31,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,9,6,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,17,1,0,20230111,BOS,NOP
Shot Chart Detail,22200621,49,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,7,48,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,4,1,1,20230111,BOS,NOP
Shot Chart Detail,22200621,55,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,7,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-71,258,1,1,20230111,BOS,NOP
Shot Chart Detail,22200621,152,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,11,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-145,54,1,0,20230111,BOS,NOP
Shot Chart Detail,22200621,177,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,9,30,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-29,62,1,0,20230111,BOS,NOP
Shot Chart Detail,22200621,309,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,11,37,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-70,42,1,1,20230111,BOS,NOP
Shot Chart Detail,22200621,311,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,11,6,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,36,48,1,0,20230111,BOS,NOP
Shot Chart Detail,22200621,364,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,6,33,Made Shot,Hook Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,21,176,1,1,20230111,BOS,NOP
Shot Chart Detail,22200621,521,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,6,55,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-23,41,1,0,20230111,BOS,NOP
Shot Chart Detail,22200632,24,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,10,2,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,10,1,1,20230113,DET,NOP
Shot Chart Detail,22200632,32,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,9,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-82,253,1,0,20230113,DET,NOP
Shot Chart Detail,22200632,36,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,8,27,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,15,1,1,20230113,DET,NOP
Shot Chart Detail,22200632,49,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,7,43,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-15,63,1,1,20230113,DET,NOP
Shot Chart Detail,22200632,70,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,6,13,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-18,27,1,1,20230113,DET,NOP
Shot Chart Detail,22200632,90,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,4,29,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-18,49,1,1,20230113,DET,NOP
Shot Chart Detail,22200632,93,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,4,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-80,248,1,1,20230113,DET,NOP
